Date,zone_id,slot,ride_count,prev_slot_demand,prev_day_demand,prev_week_demand,zone_slot_expanding_avg,zone_slot_roll7,zone_expanding_avg,date,weekday,weekday_encoded,month,day,week_of_year,is_weekend,hour_start,slot_label,slot_name,is_holiday,holiday_name,weather_indicator,temp,humidity,precip,precipprob,windspeed,heat_index,temp_range,zone_lat,zone_lon,zone_name,n_locations,demand_ratio,Demand_Category
2024-12-28,4,1,2,1,2,2,2.8812154696132595,2.142857142857143,5.06534744592729,2024-12-28,Saturday,5,12,28,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.6941514860977949,Medium
2024-12-28,4,2,2,2,10,7,6.519337016574585,7.714285714285714,5.0639374425023,2024-12-28,Saturday,5,12,28,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.30677966101694915,Medium
2024-12-28,4,3,5,2,3,3,5.776243093922652,4.142857142857143,5.062528735632184,2024-12-28,Saturday,5,12,28,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.8656145384983261,Medium
2024-12-28,4,4,11,5,15,7,8.930939226519337,10.142857142857142,5.0625,2024-12-28,Saturday,5,12,28,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,1.2316733683884937,High
2024-12-28,4,5,6,11,6,9,5.248618784530387,6.714285714285714,5.065227377124483,2024-12-28,Saturday,5,12,28,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,1.1431578947368422,Medium
2024-12-28,5,0,0,2,0,0,0.5414364640883977,0.42857142857142855,2.7007366482504604,2024-12-28,Saturday,5,12,28,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.0,Low
2024-12-28,5,1,1,0,0,4,1.4751381215469612,1.8571428571428572,2.699493787390704,2024-12-28,Saturday,5,12,28,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.6779026217228465,Low
2024-12-28,5,2,7,1,2,6,3.7375690607734806,3.0,2.6987120515179392,2024-12-28,Saturday,5,12,28,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,1.8728750923872874,High
2024-12-28,5,3,2,7,1,4,3.0110497237569063,2.5714285714285716,2.7006896551724138,2024-12-28,Saturday,5,12,28,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.6642201834862385,Medium
2024-12-28,5,4,3,2,1,3,4.638121546961326,4.571428571428571,2.7003676470588234,2024-12-28,Saturday,5,12,28,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.6468135795116141,Medium
2024-12-28,5,5,1,3,2,4,2.8011049723756907,2.7142857142857144,2.7005052824988516,2024-12-28,Saturday,5,12,28,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.35700197238658776,Low
2024-12-28,6,0,4,16,3,3,3.074585635359116,3.2857142857142856,14.361418047882136,2024-12-28,Saturday,5,12,28,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,1.3009883198562444,Medium
2024-12-28,6,1,6,4,8,5,7.972375690607735,9.571428571428571,14.356649792913023,2024-12-28,Saturday,5,12,28,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,0.7525987525987525,Medium
2024-12-28,6,2,17,6,14,20,18.950276243093924,17.857142857142858,14.35280588776449,2024-12-28,Saturday,5,12,28,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,0.8970845481049562,High
2024-12-28,6,3,13,17,23,18,15.820441988950277,16.428571428571427,14.354022988505747,2024-12-28,Saturday,5,12,28,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,0.821721669285839,High
2024-12-28,6,4,21,13,24,23,25.367403314917127,21.714285714285715,14.353400735294118,2024-12-28,Saturday,5,12,28,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,0.8278340411630186,High
2024-12-28,6,5,21,21,16,16,14.98342541436464,16.571428571428573,14.356453835553515,2024-12-28,Saturday,5,12,28,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,1.4015486725663717,High
2024-12-28,7,0,1,4,0,0,0.26795580110497236,0.0,1.1740331491712708,2024-12-28,Saturday,5,12,28,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,3.731958762886598,Low
2024-12-28,7,1,1,1,0,0,0.6104972375690608,0.2857142857142857,1.1739530602853199,2024-12-28,Saturday,5,12,28,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,1.6380090497737556,Low
2024-12-28,7,2,4,1,1,3,1.5828729281767955,2.7142857142857144,1.173873045078197,2024-12-28,Saturday,5,12,28,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,2.5270506108202446,Medium
2024-12-28,7,3,2,4,0,0,1.2486187845303867,1.0,1.1751724137931034,2024-12-28,Saturday,5,12,28,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,1.6017699115044248,Medium
2024-12-28,7,4,3,2,0,7,2.074585635359116,2.2857142857142856,1.1755514705882353,2024-12-28,Saturday,5,12,28,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,1.4460719041278296,Medium
2024-12-28,7,5,2,3,4,3,1.2596685082872927,1.1428571428571428,1.176389526871842,2024-12-28,Saturday,5,12,28,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,1.587719298245614,Medium
2024-12-28,8,0,0,0,0,0,0.08839779005524862,0.2857142857142857,0.3660220994475138,2024-12-28,Saturday,5,12,28,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-12-28,8,1,0,0,0,0,0.212707182320442,0.0,0.36585365853658536,2024-12-28,Saturday,5,12,28,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-12-28,8,2,1,0,2,0,0.47790055248618785,0.7142857142857143,0.3656853725850966,2024-12-28,Saturday,5,12,28,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,2.092485549132948,Low
2024-12-28,8,3,1,1,1,0,0.40607734806629836,0.42857142857142855,0.3659770114942529,2024-12-28,Saturday,5,12,28,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,2.4625850340136055,Low
2024-12-28,8,4,1,1,0,1,0.638121546961326,0.42857142857142855,0.3662683823529412,2024-12-28,Saturday,5,12,28,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,1.567099567099567,Low
2024-12-28,8,5,0,1,0,1,0.3729281767955801,0.2857142857142857,0.3665594855305466,2024-12-28,Saturday,5,12,28,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-12-28,9,0,0,1,0,0,0.0718232044198895,0.0,0.38812154696132595,2024-12-28,Saturday,5,12,28,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-12-28,9,1,0,0,0,0,0.19060773480662985,0.14285714285714285,0.3879429360331339,2024-12-28,Saturday,5,12,28,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-12-28,9,2,1,0,0,0,0.5386740331491713,1.1428571428571428,0.3877644894204232,2024-12-28,Saturday,5,12,28,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.24264,76.90728,Zone 9 - Bhiwadi,1,1.8564102564102565,Low
2024-12-28,9,3,0,1,1,0,0.4558011049723757,0.42857142857142855,0.38804597701149424,2024-12-28,Saturday,5,12,28,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-12-28,9,4,1,0,0,1,0.6464088397790055,0.2857142857142857,0.38786764705882354,2024-12-28,Saturday,5,12,28,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.24264,76.90728,Zone 9 - Bhiwadi,1,1.547008547008547,Low
2024-12-28,9,5,0,1,1,0,0.425414364640884,0.7142857142857143,0.38814882866329814,2024-12-28,Saturday,5,12,28,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-12-29,0,0,4,14,7,4,3.628099173553719,4.142857142857143,16.802112029384755,2024-12-29,Sunday,6,12,29,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,1.10250569476082,Medium
2024-12-29,0,1,11,4,11,6,9.231404958677686,8.714285714285714,16.796236805874255,2024-12-29,Sunday,6,12,29,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,1.1915846016114593,High
2024-12-29,0,2,26,11,24,21,22.12121212121212,20.571428571428573,16.793577981651374,2024-12-29,Sunday,6,12,29,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,1.1753424657534246,High
2024-12-29,0,3,17,26,14,19,18.68870523415978,18.142857142857142,16.79779917469051,2024-12-29,Sunday,6,12,29,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,0.9096403301886792,High
2024-12-29,0,4,38,17,20,33,29.829201101928376,28.428571428571427,16.79789184234647,2024-12-29,Sunday,6,12,29,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,1.273919468045807,High
2024-12-29,0,5,9,38,14,17,17.31404958677686,18.428571428571427,16.807604214383876,2024-12-29,Sunday,6,12,29,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,0.5198090692124104,High
2024-12-29,1,0,1,6,1,0,1.0991735537190082,1.1428571428571428,4.647842056932966,2024-12-29,Sunday,6,12,29,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.45272,77.02158,Zone 1 - Cyber Hub,12,0.9097744360902257,Low
2024-12-29,1,1,2,1,5,1,2.5950413223140494,3.142857142857143,4.64616796695732,2024-12-29,Sunday,6,12,29,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.45272,77.02158,Zone 1 - Cyber Hub,12,0.7707006369426752,Medium
2024-12-29,1,2,8,2,5,9,6.101928374655647,5.571428571428571,4.644954128440367,2024-12-29,Sunday,6,12,29,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.45272,77.02158,Zone 1 - Cyber Hub,12,1.3110609480812643,High
2024-12-29,1,3,4,8,5,4,5.143250688705234,5.285714285714286,4.646492434662998,2024-12-29,Sunday,6,12,29,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.45272,77.02158,Zone 1 - Cyber Hub,12,0.7777182645956079,Medium
2024-12-29,1,4,10,4,7,9,8.03305785123967,7.571428571428571,4.646196150320806,2024-12-29,Sunday,6,12,29,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.45272,77.02158,Zone 1 - Cyber Hub,12,1.2448559670781891,High
2024-12-29,1,5,2,10,6,4,4.914600550964187,4.285714285714286,4.648648648648648,2024-12-29,Sunday,6,12,29,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.45272,77.02158,Zone 1 - Cyber Hub,12,0.4069506726457399,Medium
2024-12-29,2,0,5,19,8,2,4.471074380165289,4.142857142857143,19.853994490358126,2024-12-29,Sunday,6,12,29,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,1.1182994454713493,Medium
2024-12-29,2,1,9,5,7,10,10.782369146005509,10.428571428571429,19.84717760440569,2024-12-29,Sunday,6,12,29,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,0.8346959632089934,High
2024-12-29,2,2,29,9,29,37,26.46831955922865,28.285714285714285,19.842201834862387,2024-12-29,Sunday,6,12,29,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,1.0956494587843464,High
2024-12-29,2,3,29,29,21,31,21.834710743801654,22.0,19.846400733608437,2024-12-29,Sunday,6,12,29,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,1.3281604844814534,High
2024-12-29,2,4,40,29,31,45,34.950413223140494,34.714285714285715,19.850595783684692,2024-12-29,Sunday,6,12,29,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,1.1444786001418776,High
2024-12-29,2,5,14,40,19,23,20.61707988980716,20.142857142857142,19.859825927622538,2024-12-29,Sunday,6,12,29,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,0.679048637092464,High
2024-12-29,3,0,0,3,1,0,0.6639118457300276,0.8571428571428571,3.1418732782369148,2024-12-29,Sunday,6,12,29,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.59822,77.0568,Zone 3 - Paschim Vihar,8,0.0,Low
2024-12-29,3,1,1,0,2,4,1.6336088154269972,1.7142857142857142,3.140431390546122,2024-12-29,Sunday,6,12,29,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.59822,77.0568,Zone 3 - Paschim Vihar,8,0.612141652613828,Low
2024-12-29,3,2,6,1,2,5,4.101928374655647,4.0,3.1394495412844035,2024-12-29,Sunday,6,12,29,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.59822,77.0568,Zone 3 - Paschim Vihar,8,1.462726662189389,Medium
2024-12-29,3,3,5,6,4,4,3.520661157024793,4.285714285714286,3.1407611187528657,2024-12-29,Sunday,6,12,29,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.59822,77.0568,Zone 3 - Paschim Vihar,8,1.4201877934272302,Medium
2024-12-29,3,4,10,5,4,3,5.691460055096419,4.428571428571429,3.1416131989000915,2024-12-29,Sunday,6,12,29,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.59822,77.0568,Zone 3 - Paschim Vihar,8,1.7570183930300096,High
2024-12-29,3,5,2,10,3,3,3.239669421487603,3.0,3.1447549244159414,2024-12-29,Sunday,6,12,29,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.59822,77.0568,Zone 3 - Paschim Vihar,8,0.6173469387755103,Medium
2024-12-29,4,0,0,6,1,0,1.046831955922865,0.7142857142857143,5.065656565656566,2024-12-29,Sunday,6,12,29,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.0,Low
2024-12-29,4,1,1,0,2,4,2.878787878787879,2.142857142857143,5.063331803579624,2024-12-29,Sunday,6,12,29,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.34736842105263155,Low
2024-12-29,4,2,6,1,2,6,6.506887052341598,7.0,5.061467889908257,2024-12-29,Sunday,6,12,29,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.922099915325995,Medium
2024-12-29,4,3,7,6,5,6,5.774104683195592,4.428571428571429,5.061898211829436,2024-12-29,Sunday,6,12,29,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,1.2123091603053435,High
2024-12-29,4,4,8,7,11,8,8.9366391184573,10.714285714285714,5.062786434463795,2024-12-29,Sunday,6,12,29,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.8951911220715166,High
2024-12-29,4,5,4,8,6,6,5.25068870523416,6.285714285714286,5.064131928538708,2024-12-29,Sunday,6,12,29,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.7618048268625393,Medium
2024-12-29,5,0,1,1,0,1,0.5399449035812672,0.42857142857142855,2.6997245179063363,2024-12-29,Sunday,6,12,29,52,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,1.8520408163265305,Low
2024-12-29,5,1,1,1,1,1,1.4738292011019283,1.4285714285714286,2.6989444699403395,2024-12-29,Sunday,6,12,29,52,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.6785046728971963,Low
2024-12-29,5,2,2,1,7,3,3.746556473829201,3.142857142857143,2.6981651376146787,2024-12-29,Sunday,6,12,29,52,1,8,08:00-12:00,Morning (08:00-12:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.5338235294117647,Medium
2024-12-29,5,3,2,2,2,5,3.0082644628099175,2.2857142857142856,2.69784502521779,2024-12-29,Sunday,6,12,29,52,1,12,12:00-16:00,Afternoon (12:00-16:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.6648351648351648,Medium
2024-12-29,5,4,4,2,3,11,4.633608815426998,4.571428571428571,2.697525206232814,2024-12-29,Sunday,6,12,29,52,1,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.863258026159334,Medium
2024-12-29,5,5,2,4,1,6,2.796143250688705,2.2857142857142856,2.6981218506642235,2024-12-29,Sunday,6,12,29,52,1,20,20:00-24:00,Late Evening (20:00-24:00),0,None,0,26.382089552238806,62.84059701492537,3.0596268656716417,24.17910447761194,15.225970149253731,186.31003191868658,10.724477611940298,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.7152709359605911,Medium
