date,hour,day,day_name,cluster,rainfall_mm,booking_id
2024-05-06,9,6,Monday,27,0.0,"""CNR4313206"""
2024-03-03,15,3,Sunday,0,0.0,"""CNR4576449"""
2024-08-19,15,19,Monday,0,120.7,"""CNR8752816"""
2024-05-26,9,26,Sunday,28,0.0,"""CNR5817417"""
2024-09-19,12,19,Thursday,0,18.9,"""CNR2396896"""
2024-10-16,16,16,Wednesday,0,0.0,"""CNR5199029"""
2024-06-28,12,28,Friday,2,0.0,"""CNR3506696"""
2024-12-04,11,4,Wednesday,0,0.0,"""CNR2190869"""
2024-06-11,9,11,Tuesday,19,40.9,"""CNR4348083"""
2024-01-20,7,20,Saturday,2,0.0,"""CNR1376375"""
2024-04-12,18,12,Friday,0,0.0,"""CNR9249845"""
2024-01-04,12,4,Thursday,0,0.0,"""CNR2076208"""
2024-03-07,16,7,Thursday,0,0.0,"""CNR7503843"""
2024-08-07,9,7,Wednesday,0,13.2,"""CNR8522576"""
2024-06-05,13,5,Wednesday,0,28.7,"""CNR8782944"""
2024-09-18,19,18,Wednesday,35,104.0,"""CNR1793199"""
2024-08-23,8,23,Friday,0,0.0,"""CNR7956844"""
2024-11-11,9,11,Monday,36,0.0,"""CNR2286339"""
2024-03-04,8,4,Monday,0,0.0,"""CNR3804121"""
2024-02-14,8,14,Wednesday,0,0.0,"""CNR1663371"""
2024-01-19,19,19,Friday,2,0.0,"""CNR6141807"""
2024-09-24,6,24,Tuesday,0,0.0,"""CNR1668665"""
2024-05-12,14,12,Sunday,20,0.0,"""CNR2367824"""
2024-08-20,9,20,Tuesday,0,277.7,"""CNR2122921"""
2024-05-04,11,4,Saturday,0,0.0,"""CNR4795708"""
2024-05-03,10,3,Friday,0,0.0,"""CNR2431057"""
2024-12-19,18,19,Thursday,0,0.0,"""CNR4858696"""
2024-10-31,19,31,Thursday,0,0.0,"""CNR1030594"""
2024-05-20,0,20,Monday,0,0.0,"""CNR2718902"""
2024-01-07,17,7,Sunday,0,0.0,"""CNR7674516"""
2024-12-04,21,4,Wednesday,34,0.0,"""CNR2787207"""
2024-03-07,12,7,Thursday,0,0.0,"""CNR5980868"""
2024-04-16,18,16,Tuesday,0,0.0,"""CNR3574683"""
2024-02-19,18,19,Monday,0,0.0,"""CNR6634460"""
2024-01-18,18,18,Thursday,0,0.0,"""CNR8219954"""
2024-11-16,5,16,Saturday,39,0.0,"""CNR2009982"""
2024-03-08,21,8,Friday,0,0.0,"""CNR9421029"""
2024-07-08,11,8,Monday,27,0.0,"""CNR8588788"""
2024-09-23,19,23,Monday,30,18.7,"""CNR3666675"""
2024-07-01,21,1,Monday,0,177.0,"""CNR1055823"""
2024-03-08,13,8,Friday,11,0.0,"""CNR2388712"""
2024-06-13,17,13,Thursday,0,0.0,"""CNR4034785"""
2024-06-15,21,15,Saturday,32,0.0,"""CNR4512840"""
2024-01-06,17,6,Saturday,15,0.0,"""CNR7772934"""
2024-03-09,10,9,Saturday,0,0.0,"""CNR4138817"""
2024-08-21,1,21,Wednesday,0,30.2,"""CNR9583126"""
2024-03-09,19,9,Saturday,21,0.0,"""CNR4420613"""
2024-12-29,12,29,Sunday,0,0.0,"""CNR9597462"""
2024-01-21,17,21,Sunday,0,0.0,"""CNR5080037"""
2024-10-02,16,2,Wednesday,0,0.0,"""CNR3742685"""
2024-05-05,6,5,Sunday,0,0.0,"""CNR3523547"""
2024-07-24,9,24,Wednesday,0,274.4,"""CNR5590717"""
2024-10-11,21,11,Friday,0,0.0,"""CNR3206752"""
2024-05-25,9,25,Saturday,0,0.0,"""CNR2799355"""
2024-08-24,16,24,Saturday,0,0.0,"""CNR8489293"""
2024-01-03,13,3,Wednesday,28,0.0,"""CNR6785890"""
2024-06-06,9,6,Thursday,34,8.2,"""CNR5687653"""
2024-07-28,15,28,Sunday,33,0.0,"""CNR7475361"""
2024-03-04,19,4,Monday,0,0.0,"""CNR6895123"""
2024-04-14,5,14,Sunday,0,0.0,"""CNR2913923"""
2024-01-13,10,13,Saturday,0,0.0,"""CNR6910541"""
2024-03-28,9,28,Thursday,0,0.0,"""CNR8844129"""
2024-03-10,14,10,Sunday,0,0.0,"""CNR3750444"""
2024-09-25,0,25,Wednesday,27,0.0,"""CNR1812302"""
2024-08-20,7,20,Tuesday,9,277.7,"""CNR2588785"""
2024-02-02,15,2,Friday,0,0.0,"""CNR7603172"""
2024-02-05,19,5,Monday,0,0.0,"""CNR5136366"""
2024-04-04,20,4,Thursday,36,0.0,"""CNR2595206"""
2024-08-05,17,5,Monday,0,57.3,"""CNR6496371"""
2024-09-15,17,15,Sunday,0,101.7,"""CNR7743012"""
2024-11-08,3,8,Friday,0,0.0,"""CNR3901396"""
2024-05-16,12,16,Thursday,27,0.0,"""CNR9268353"""
2024-03-05,0,5,Tuesday,33,0.0,"""CNR5883357"""
2024-01-03,13,3,Wednesday,0,0.0,"""CNR2964916"""
2024-08-20,1,20,Tuesday,0,277.7,"""CNR1195834"""
2024-04-09,15,9,Tuesday,0,0.0,"""CNR4356564"""
2024-12-19,13,19,Thursday,0,0.0,"""CNR8229816"""
2024-09-18,20,18,Wednesday,11,104.0,"""CNR3478380"""
2024-05-16,13,16,Thursday,0,0.0,"""CNR9115878"""
2024-02-23,18,23,Friday,0,0.0,"""CNR6691836"""
2024-05-10,12,10,Friday,0,0.0,"""CNR9741555"""
2024-03-21,19,21,Thursday,11,0.0,"""CNR7371002"""
2024-03-05,19,5,Tuesday,33,0.0,"""CNR9844146"""
2024-03-09,1,9,Saturday,20,0.0,"""CNR2893732"""
2024-11-28,11,28,Thursday,0,0.0,"""CNR6822426"""
2024-04-01,7,1,Monday,0,0.0,"""CNR6829154"""
2024-07-11,18,11,Thursday,0,0.0,"""CNR2727022"""
2024-01-13,10,13,Saturday,16,0.0,"""CNR8801950"""
2024-12-29,19,29,Sunday,0,0.0,"""CNR5701799"""
2024-05-11,16,11,Saturday,0,0.0,"""CNR2246946"""
2024-05-31,18,31,Friday,0,21.3,"""CNR8031081"""
2024-06-13,9,13,Thursday,0,0.0,"""CNR3022119"""
2024-11-19,14,19,Tuesday,0,0.0,"""CNR3419528"""
2024-06-24,10,24,Monday,0,0.0,"""CNR5932936"""
2024-02-06,21,6,Tuesday,0,0.0,"""CNR2018108"""
2024-06-10,10,10,Monday,42,0.0,"""CNR4117833"""
2024-04-02,9,2,Tuesday,23,0.0,"""CNR5310580"""
2024-02-09,16,9,Friday,0,0.0,"""CNR9290295"""
2024-10-06,15,6,Sunday,3,0.0,"""CNR4989005"""
2024-02-17,9,17,Saturday,0,0.0,"""CNR1288078"""
2024-04-02,9,2,Tuesday,0,0.0,"""CNR8161511"""
2024-03-08,18,8,Friday,11,0.0,"""CNR7804104"""
2024-12-07,17,7,Saturday,0,0.0,"""CNR4308439"""
2024-10-19,8,19,Saturday,0,0.0,"""CNR4493967"""
2024-12-05,6,5,Thursday,33,0.0,"""CNR3616618"""
2024-09-26,19,26,Thursday,11,32.4,"""CNR4891523"""
2024-12-22,6,22,Sunday,39,0.0,"""CNR5220013"""
2024-11-05,17,5,Tuesday,0,0.0,"""CNR1041285"""
2024-02-01,19,1,Thursday,0,0.0,"""CNR3252030"""
2024-07-22,12,22,Monday,0,0.0,"""CNR2097753"""
2024-07-23,7,23,Tuesday,0,0.0,"""CNR9736864"""
2024-08-17,8,17,Saturday,0,0.0,"""CNR8564490"""
2024-06-21,10,21,Friday,12,0.0,"""CNR3199673"""
2024-04-19,12,19,Friday,0,0.0,"""CNR6921691"""
2024-03-24,17,24,Sunday,0,0.0,"""CNR1490600"""
2024-10-13,14,13,Sunday,0,0.0,"""CNR2243154"""
2024-06-30,9,30,Sunday,0,22.7,"""CNR8059765"""
2024-02-25,7,25,Sunday,30,0.0,"""CNR8839150"""
2024-09-27,22,27,Friday,0,0.0,"""CNR5071470"""
2024-09-14,16,14,Saturday,0,0.0,"""CNR3085111"""
2024-08-20,3,20,Tuesday,0,277.7,"""CNR4208902"""
2024-05-05,11,5,Sunday,15,0.0,"""CNR4017319"""
2024-02-19,20,19,Monday,25,0.0,"""CNR3055548"""
2024-11-05,17,5,Tuesday,0,0.0,"""CNR6829347"""
2024-01-07,18,7,Sunday,0,0.0,"""CNR6400285"""
2024-03-07,20,7,Thursday,0,0.0,"""CNR3926908"""
2024-04-18,15,18,Thursday,0,0.0,"""CNR5433041"""
2024-05-25,18,25,Saturday,11,0.0,"""CNR2330953"""
2024-05-12,12,12,Sunday,0,0.0,"""CNR2632708"""
2024-06-19,18,19,Wednesday,15,0.0,"""CNR8434058"""
2024-05-11,19,11,Saturday,0,0.0,"""CNR8488983"""
2024-08-12,21,12,Monday,27,104.5,"""CNR1138599"""
2024-03-04,15,4,Monday,0,0.0,"""CNR9432875"""
2024-09-19,15,19,Thursday,0,18.9,"""CNR7090755"""
2024-01-08,8,8,Monday,0,0.0,"""CNR2080936"""
2024-04-21,11,21,Sunday,38,0.0,"""CNR1980484"""
2024-03-19,15,19,Tuesday,0,0.0,"""CNR4096940"""
2024-06-06,14,6,Thursday,0,8.2,"""CNR8894716"""
2024-12-10,9,10,Tuesday,0,0.0,"""CNR4694617"""
2024-10-04,2,4,Friday,0,0.0,"""CNR9201924"""
2024-07-25,7,25,Thursday,34,124.0,"""CNR6301076"""
2024-07-06,20,6,Saturday,0,341.6,"""CNR8397296"""
2024-11-16,1,16,Saturday,26,0.0,"""CNR5044475"""
2024-01-15,17,15,Monday,0,0.0,"""CNR1522248"""
2024-10-24,18,24,Thursday,0,0.0,"""CNR3599069"""
2024-12-21,17,21,Saturday,0,4.9,"""CNR4182993"""
2024-04-10,12,10,Wednesday,0,0.0,"""CNR8273032"""
2024-05-10,9,10,Friday,0,0.0,"""CNR5328830"""
2024-10-03,20,3,Thursday,0,0.0,"""CNR4180549"""
2024-05-27,10,27,Monday,0,0.0,"""CNR3848299"""
2024-01-08,6,8,Monday,0,0.0,"""CNR8693746"""
2024-04-16,12,16,Tuesday,7,0.0,"""CNR6487052"""
2024-02-09,6,9,Friday,33,0.0,"""CNR4568217"""
2024-09-16,8,16,Monday,0,23.2,"""CNR1580164"""
2024-01-15,7,15,Monday,43,0.0,"""CNR2164846"""
2024-06-10,15,10,Monday,0,0.0,"""CNR4485335"""
2024-08-21,20,21,Wednesday,0,30.2,"""CNR3597989"""
2024-01-15,18,15,Monday,0,0.0,"""CNR9520956"""
2024-07-31,13,31,Wednesday,0,311.1,"""CNR6239603"""
2024-11-27,19,27,Wednesday,0,0.0,"""CNR2507107"""
2024-10-26,20,26,Saturday,0,0.0,"""CNR5058671"""
2024-02-20,14,20,Tuesday,31,0.0,"""CNR8849494"""
2024-06-09,17,9,Sunday,24,0.0,"""CNR2213786"""
2024-03-09,12,9,Saturday,5,0.0,"""CNR2033772"""
2024-09-04,18,4,Wednesday,33,0.0,"""CNR2353994"""
2024-03-11,20,11,Monday,0,0.0,"""CNR5767809"""
2024-12-11,22,11,Wednesday,30,0.0,"""CNR3528484"""
2024-12-17,16,17,Tuesday,13,0.0,"""CNR5215973"""
2024-08-20,12,20,Tuesday,0,277.7,"""CNR6123888"""
2024-02-11,20,11,Sunday,0,0.0,"""CNR9303696"""
2024-05-16,16,16,Thursday,0,0.0,"""CNR3791988"""
2024-05-11,12,11,Saturday,40,0.0,"""CNR4938804"""
2024-08-10,11,10,Saturday,0,0.0,"""CNR9257987"""
2024-01-21,15,21,Sunday,0,0.0,"""CNR4752843"""
2024-09-06,11,6,Friday,0,0.0,"""CNR1774535"""
2024-01-13,19,13,Saturday,0,0.0,"""CNR7180787"""
2024-10-12,8,12,Saturday,9,0.0,"""CNR1763505"""
2024-08-19,5,19,Monday,0,120.7,"""CNR8024467"""
2024-03-31,16,31,Sunday,0,0.0,"""CNR2475107"""
2024-07-01,13,1,Monday,0,177.0,"""CNR5043056"""
2024-08-19,13,19,Monday,0,120.7,"""CNR2127916"""
2024-11-06,23,6,Wednesday,0,0.0,"""CNR5071324"""
2024-08-17,19,17,Saturday,0,0.0,"""CNR7003260"""
2024-09-26,15,26,Thursday,0,32.4,"""CNR5197250"""
2024-08-27,1,27,Tuesday,0,0.0,"""CNR1222095"""
2024-04-28,2,28,Sunday,17,0.0,"""CNR9866620"""
2024-01-28,17,28,Sunday,0,6.8,"""CNR9723896"""
2024-02-06,23,6,Tuesday,0,0.0,"""CNR7549043"""
2024-06-30,1,30,Sunday,0,22.7,"""CNR9232136"""
2024-10-05,5,5,Saturday,0,0.0,"""CNR7765690"""
2024-11-27,3,27,Wednesday,0,0.0,"""CNR1374753"""
2024-10-12,19,12,Saturday,0,0.0,"""CNR5249406"""
2024-12-06,9,6,Friday,0,0.0,"""CNR3083769"""
2024-03-01,11,1,Friday,0,0.0,"""CNR7445991"""
2024-10-08,14,8,Tuesday,0,0.0,"""CNR5899714"""
2024-08-03,7,3,Saturday,0,0.0,"""CNR7233011"""
2024-09-26,6,26,Thursday,0,32.4,"""CNR3943746"""
2024-05-03,19,3,Friday,0,0.0,"""CNR5610259"""
2024-01-18,16,18,Thursday,0,0.0,"""CNR6834935"""
2024-08-31,16,31,Saturday,25,133.0,"""CNR2733471"""
2024-10-09,21,9,Wednesday,0,0.0,"""CNR2289409"""
2024-12-20,5,20,Friday,35,0.0,"""CNR4885089"""
2024-09-13,19,13,Friday,0,0.0,"""CNR8613681"""
2024-02-12,10,12,Monday,0,0.0,"""CNR2139121"""
2024-06-18,17,18,Tuesday,0,99.6,"""CNR7241664"""
2024-10-10,1,10,Thursday,0,4.5,"""CNR4829279"""
2024-07-03,22,3,Wednesday,30,338.3,"""CNR2791356"""
2024-07-18,17,18,Thursday,2,0.0,"""CNR2174657"""
2024-09-07,16,7,Saturday,6,57.4,"""CNR7809794"""
2024-10-28,7,28,Monday,0,0.0,"""CNR9069789"""
2024-02-12,11,12,Monday,0,0.0,"""CNR8337073"""
2024-01-26,8,26,Friday,0,0.0,"""CNR7410843"""
2024-06-08,19,8,Saturday,27,0.0,"""CNR8090677"""
2024-01-31,9,31,Wednesday,0,0.0,"""CNR8693345"""
2024-03-15,6,15,Friday,0,0.0,"""CNR4047848"""
2024-09-30,9,30,Monday,20,0.0,"""CNR1956871"""
2024-11-02,19,2,Saturday,12,0.0,"""CNR6352752"""
2024-02-06,19,6,Tuesday,0,0.0,"""CNR8217551"""
2024-07-20,8,20,Saturday,0,318.7,"""CNR6761545"""
2024-01-19,10,19,Friday,0,0.0,"""CNR4922147"""
2024-07-21,13,21,Sunday,0,0.0,"""CNR6507987"""
2024-01-25,11,25,Thursday,0,0.0,"""CNR2715224"""
2024-09-21,12,21,Saturday,4,39.8,"""CNR9714744"""
2024-05-07,19,7,Tuesday,0,0.0,"""CNR3124885"""
2024-08-10,14,10,Saturday,42,0.0,"""CNR7063834"""
2024-02-05,11,5,Monday,0,0.0,"""CNR9492631"""
2024-03-09,21,9,Saturday,0,0.0,"""CNR4806106"""
2024-12-26,21,26,Thursday,29,0.0,"""CNR3127045"""
2024-01-11,19,11,Thursday,0,0.0,"""CNR8881673"""
2024-05-04,9,4,Saturday,41,0.0,"""CNR9643123"""
2024-12-24,9,24,Tuesday,0,0.0,"""CNR6210838"""
2024-12-07,20,7,Saturday,0,0.0,"""CNR4150797"""
2024-10-28,13,28,Monday,28,0.0,"""CNR4781360"""
2024-10-24,11,24,Thursday,26,0.0,"""CNR2974306"""
2024-01-05,19,5,Friday,20,0.0,"""CNR7879473"""
2024-05-12,20,12,Sunday,0,0.0,"""CNR7426804"""
2024-01-14,0,14,Sunday,0,0.0,"""CNR9712346"""
2024-06-12,8,12,Wednesday,0,70.6,"""CNR5669257"""
2024-06-10,12,10,Monday,0,0.0,"""CNR7025579"""
2024-09-01,10,1,Sunday,7,0.0,"""CNR9533808"""
2024-12-04,1,4,Wednesday,0,0.0,"""CNR3268096"""
2024-12-12,8,12,Thursday,8,0.0,"""CNR8303837"""
2024-12-13,14,13,Friday,0,0.0,"""CNR6067576"""
2024-07-21,7,21,Sunday,0,0.0,"""CNR2876853"""
2024-03-02,3,2,Saturday,0,0.0,"""CNR3317985"""
2024-06-29,18,29,Saturday,19,0.0,"""CNR2411930"""
2024-11-01,6,1,Friday,6,0.0,"""CNR3371118"""
2024-07-24,20,24,Wednesday,0,274.4,"""CNR7471813"""
2024-06-01,18,1,Saturday,23,0.0,"""CNR3459247"""
2024-08-09,17,9,Friday,15,52.5,"""CNR4130604"""
2024-12-08,7,8,Sunday,0,0.0,"""CNR8104397"""
2024-06-06,17,6,Thursday,37,8.2,"""CNR6063709"""
2024-12-30,19,30,Monday,0,0.0,"""CNR4858458"""
2024-09-29,16,29,Sunday,0,30.6,"""CNR9441443"""
2024-09-17,19,17,Tuesday,0,139.4,"""CNR8734814"""
2024-08-29,21,29,Thursday,0,106.7,"""CNR5674362"""
2024-03-09,20,9,Saturday,0,0.0,"""CNR9785619"""
2024-01-02,19,2,Tuesday,0,0.0,"""CNR7498487"""
2024-06-26,21,26,Wednesday,7,0.0,"""CNR1992448"""
2024-11-14,3,14,Thursday,0,0.0,"""CNR2046005"""
2024-07-28,18,28,Sunday,0,0.0,"""CNR5923253"""
2024-12-16,3,16,Monday,0,0.0,"""CNR8356145"""
2024-07-08,18,8,Monday,0,0.0,"""CNR7569987"""
2024-09-06,21,6,Friday,0,0.0,"""CNR9401067"""
2024-08-20,9,20,Tuesday,30,277.7,"""CNR5592923"""
2024-02-18,9,18,Sunday,18,0.0,"""CNR5036226"""
2024-08-29,11,29,Thursday,23,106.7,"""CNR1580930"""
2024-08-22,9,22,Thursday,0,0.0,"""CNR3631993"""
2024-01-09,15,9,Tuesday,0,0.0,"""CNR5390102"""
2024-01-17,22,17,Wednesday,13,0.0,"""CNR5149383"""
2024-06-04,23,4,Tuesday,0,0.0,"""CNR7696158"""
2024-06-21,18,21,Friday,9,0.0,"""CNR1631000"""
2024-02-11,16,11,Sunday,0,0.0,"""CNR4929450"""
2024-10-03,16,3,Thursday,0,0.0,"""CNR5736184"""
2024-12-20,9,20,Friday,0,0.0,"""CNR6057621"""
2024-08-08,9,8,Thursday,0,0.0,"""CNR8059645"""
2024-03-15,7,15,Friday,14,0.0,"""CNR7378174"""
2024-06-06,18,6,Thursday,44,8.2,"""CNR5695726"""
2024-02-25,18,25,Sunday,0,0.0,"""CNR3386982"""
2024-07-21,12,21,Sunday,0,0.0,"""CNR1233988"""
2024-12-12,16,12,Thursday,0,0.0,"""CNR9845269"""
2024-11-24,16,24,Sunday,0,0.0,"""CNR5835222"""
2024-10-18,18,18,Friday,0,0.0,"""CNR8816544"""
2024-10-22,21,22,Tuesday,0,0.0,"""CNR1000574"""
2024-02-29,5,29,Thursday,0,0.0,"""CNR8359867"""
2024-06-11,19,11,Tuesday,0,40.9,"""CNR5228816"""
2024-12-13,19,13,Friday,0,0.0,"""CNR9942664"""
2024-03-03,5,3,Sunday,0,0.0,"""CNR3986610"""
2024-05-14,23,14,Tuesday,0,0.0,"""CNR5409614"""
2024-06-08,9,8,Saturday,0,0.0,"""CNR7315577"""
2024-08-14,18,14,Wednesday,0,103.8,"""CNR9552701"""
2024-02-26,9,26,Monday,0,18.6,"""CNR5397611"""
2024-02-12,9,12,Monday,0,0.0,"""CNR3070797"""
2024-11-18,9,18,Monday,18,0.0,"""CNR8111400"""
2024-12-16,10,16,Monday,0,0.0,"""CNR1775438"""
2024-05-07,16,7,Tuesday,0,0.0,"""CNR6276933"""
2024-05-27,15,27,Monday,0,0.0,"""CNR6791298"""
2024-11-16,16,16,Saturday,0,0.0,"""CNR9997944"""
2024-04-14,7,14,Sunday,38,0.0,"""CNR2192310"""
2024-11-27,15,27,Wednesday,0,0.0,"""CNR2873406"""
2024-02-29,9,29,Thursday,0,0.0,"""CNR8232152"""
2024-09-25,19,25,Wednesday,19,0.0,"""CNR2829500"""
2024-03-01,8,1,Friday,0,0.0,"""CNR5358895"""
2024-11-18,21,18,Monday,0,0.0,"""CNR2631491"""
2024-07-23,16,23,Tuesday,2,0.0,"""CNR4272702"""
2024-10-13,9,13,Sunday,2,0.0,"""CNR8958589"""
2024-05-08,5,8,Wednesday,7,0.0,"""CNR8251752"""
2024-09-16,20,16,Monday,0,23.2,"""CNR5898740"""
2024-02-06,14,6,Tuesday,9,0.0,"""CNR1577245"""
2024-06-23,8,23,Sunday,0,0.0,"""CNR6688470"""
2024-05-12,20,12,Sunday,0,0.0,"""CNR8370654"""
2024-09-09,9,9,Monday,0,156.7,"""CNR9784697"""
2024-08-12,21,12,Monday,11,104.5,"""CNR2468872"""
2024-02-14,14,14,Wednesday,0,0.0,"""CNR3817333"""
2024-12-26,10,26,Thursday,0,0.0,"""CNR7065376"""
2024-03-14,13,14,Thursday,2,0.0,"""CNR8063509"""
2024-02-12,14,12,Monday,0,0.0,"""CNR4646335"""
2024-07-23,6,23,Tuesday,0,0.0,"""CNR9816858"""
2024-05-03,2,3,Friday,10,0.0,"""CNR5702045"""
2024-07-15,7,15,Monday,0,0.0,"""CNR4394364"""
2024-07-30,8,30,Tuesday,0,66.5,"""CNR6273579"""
2024-10-08,10,8,Tuesday,0,0.0,"""CNR5304303"""
2024-01-24,19,24,Wednesday,0,0.0,"""CNR1195080"""
2024-07-15,10,15,Monday,40,0.0,"""CNR9078623"""
2024-05-12,16,12,Sunday,0,0.0,"""CNR9805975"""
2024-07-30,11,30,Tuesday,2,66.5,"""CNR8650631"""
2024-05-30,20,30,Thursday,11,0.0,"""CNR3365301"""
2024-11-28,22,28,Thursday,40,0.0,"""CNR1582168"""
2024-02-12,14,12,Monday,38,0.0,"""CNR6612054"""
2024-10-20,18,20,Sunday,0,0.0,"""CNR3598676"""
2024-04-03,16,3,Wednesday,5,0.0,"""CNR5206669"""
2024-02-25,15,25,Sunday,0,0.0,"""CNR9225547"""
2024-04-28,20,28,Sunday,23,0.0,"""CNR9882829"""
2024-03-16,18,16,Saturday,0,0.0,"""CNR2115520"""
2024-08-05,14,5,Monday,0,57.3,"""CNR3670988"""
2024-07-21,6,21,Sunday,0,0.0,"""CNR5693871"""
2024-07-12,19,12,Friday,11,0.0,"""CNR9503204"""
2024-01-26,13,26,Friday,0,0.0,"""CNR2267227"""
2024-11-22,18,22,Friday,23,0.0,"""CNR1267254"""
2024-10-01,19,1,Tuesday,0,0.0,"""CNR7083844"""
2024-09-29,23,29,Sunday,2,30.6,"""CNR7168213"""
2024-05-24,10,24,Friday,42,16.9,"""CNR3365422"""
2024-09-08,12,8,Sunday,0,0.0,"""CNR2247157"""
2024-10-21,7,21,Monday,0,0.0,"""CNR7555323"""
2024-02-07,7,7,Wednesday,0,0.0,"""CNR7205573"""
2024-01-12,11,12,Friday,0,0.0,"""CNR4145153"""
2024-05-03,10,3,Friday,9,0.0,"""CNR1935223"""
2024-04-22,23,22,Monday,43,0.0,"""CNR7865909"""
2024-03-11,14,11,Monday,0,0.0,"""CNR5693373"""
2024-09-06,20,6,Friday,40,0.0,"""CNR7100471"""
2024-06-20,19,20,Thursday,33,0.0,"""CNR8372189"""
2024-12-06,12,6,Friday,7,0.0,"""CNR7810865"""
2024-04-16,16,16,Tuesday,23,0.0,"""CNR7998091"""
2024-12-11,14,11,Wednesday,0,0.0,"""CNR5550137"""
2024-01-10,15,10,Wednesday,20,0.0,"""CNR8423016"""
2024-12-03,6,3,Tuesday,43,0.0,"""CNR8852085"""
2024-11-20,18,20,Wednesday,0,0.0,"""CNR1994434"""
2024-12-10,14,10,Tuesday,19,0.0,"""CNR5351551"""
2024-10-16,11,16,Wednesday,0,0.0,"""CNR2612184"""
2024-01-30,16,30,Tuesday,0,0.0,"""CNR2144111"""
2024-12-07,15,7,Saturday,0,0.0,"""CNR6550392"""
2024-07-01,9,1,Monday,13,177.0,"""CNR3274448"""
2024-08-17,18,17,Saturday,38,0.0,"""CNR7037113"""
2024-08-09,5,9,Friday,0,52.5,"""CNR1073826"""
2024-12-02,9,2,Monday,0,0.0,"""CNR7104031"""
2024-03-28,1,28,Thursday,22,0.0,"""CNR6561332"""
2024-03-21,21,21,Thursday,18,0.0,"""CNR1450401"""
2024-11-14,17,14,Thursday,28,0.0,"""CNR9733954"""
2024-10-20,19,20,Sunday,2,0.0,"""CNR2993916"""
2024-01-31,21,31,Wednesday,0,0.0,"""CNR3402828"""
2024-06-22,8,22,Saturday,0,0.0,"""CNR9873965"""
2024-10-09,18,9,Wednesday,0,0.0,"""CNR2617519"""
2024-07-25,19,25,Thursday,13,124.0,"""CNR3717377"""
2024-02-16,16,16,Friday,0,0.0,"""CNR1909585"""
2024-03-29,20,29,Friday,33,0.0,"""CNR3711505"""
2024-10-13,21,13,Sunday,20,0.0,"""CNR1240865"""
2024-10-23,15,23,Wednesday,14,0.0,"""CNR2139157"""
2024-02-08,20,8,Thursday,0,0.0,"""CNR8351447"""
2024-10-12,13,12,Saturday,0,0.0,"""CNR8632153"""
2024-01-28,14,28,Sunday,0,6.8,"""CNR4708860"""
2024-06-15,20,15,Saturday,0,0.0,"""CNR7826111"""
2024-10-23,16,23,Wednesday,13,0.0,"""CNR4723274"""
2024-07-31,15,31,Wednesday,0,311.1,"""CNR6038194"""
2024-07-18,14,18,Thursday,11,0.0,"""CNR7354460"""
2024-12-19,15,19,Thursday,0,0.0,"""CNR4478691"""
2024-06-15,6,15,Saturday,0,0.0,"""CNR2555659"""
2024-11-27,19,27,Wednesday,0,0.0,"""CNR2271313"""
2024-08-22,10,22,Thursday,2,0.0,"""CNR3757752"""
2024-10-29,20,29,Tuesday,0,0.0,"""CNR4929221"""
2024-11-06,18,6,Wednesday,0,0.0,"""CNR2731966"""
2024-03-01,23,1,Friday,19,0.0,"""CNR4177075"""
2024-10-24,14,24,Thursday,0,0.0,"""CNR2399154"""
2024-06-19,5,19,Wednesday,11,0.0,"""CNR2810103"""
2024-07-01,22,1,Monday,0,177.0,"""CNR7649169"""
2024-11-06,7,6,Wednesday,0,0.0,"""CNR6432831"""
2024-09-29,22,29,Sunday,1,30.6,"""CNR3251437"""
2024-08-03,8,3,Saturday,0,0.0,"""CNR2633084"""
2024-07-07,1,7,Sunday,0,70.4,"""CNR9563276"""
2024-07-25,14,25,Thursday,33,124.0,"""CNR9170553"""
2024-09-15,14,15,Sunday,0,101.7,"""CNR9028242"""
2024-11-19,20,19,Tuesday,0,0.0,"""CNR4172277"""
2024-08-01,12,1,Thursday,0,204.1,"""CNR4086424"""
2024-08-24,17,24,Saturday,0,0.0,"""CNR1642575"""
2024-04-28,18,28,Sunday,0,0.0,"""CNR5285062"""
2024-12-30,15,30,Monday,0,0.0,"""CNR3400095"""
2024-06-04,7,4,Tuesday,39,0.0,"""CNR5446261"""
2024-05-18,20,18,Saturday,8,0.0,"""CNR4737489"""
2024-01-01,18,1,Monday,29,0.0,"""CNR5085905"""
2024-10-26,11,26,Saturday,0,0.0,"""CNR8720247"""
2024-08-08,19,8,Thursday,10,0.0,"""CNR9579542"""
2024-05-25,14,25,Saturday,0,0.0,"""CNR2942989"""
2024-10-24,17,24,Thursday,0,0.0,"""CNR5574479"""
2024-03-20,21,20,Wednesday,0,0.0,"""CNR1299363"""
2024-03-12,21,12,Tuesday,41,0.0,"""CNR2457605"""
2024-09-11,19,11,Wednesday,0,0.0,"""CNR3628284"""
2024-09-22,4,22,Sunday,0,0.0,"""CNR8410017"""
2024-09-29,16,29,Sunday,28,30.6,"""CNR4499815"""
2024-03-19,12,19,Tuesday,0,0.0,"""CNR4309151"""
2024-01-05,22,5,Friday,0,0.0,"""CNR3562648"""
2024-06-05,19,5,Wednesday,14,28.7,"""CNR2699039"""
2024-09-24,21,24,Tuesday,0,0.0,"""CNR4924914"""
2024-11-09,16,9,Saturday,0,0.0,"""CNR1018121"""
2024-10-04,17,4,Friday,0,0.0,"""CNR3651982"""
